Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,emi_burden,risk_score,age_group,anomaly_flag,is_anomaly,zscore_anomaly
4207,0,0.9999999,72,0,3801.0,5400.0,4,0,1,0,0.0,0.7037585632290316,1520.9999999400002,Senior,-1,1,0
4233,0,0.9999999,78,0,916.0,5400.0,1,0,1,0,0.0,0.1695982225513793,366.99999994,Senior,-1,1,0
4237,0,0.133286671,73,0,2329.0,5400.0,5,0,2,0,0.0,0.4312164413997408,931.6799720026,Senior,-1,1,0
4271,0,0.432608917,63,0,2691.0,5400.0,4,0,2,1,0.0,0.4982410664691724,1076.6595653502002,Senior,-1,1,0
4282,0,0.0,61,1,3404.0,5400.0,7,0,1,0,0.0,0.6302536567302351,1361.6,Senior,-1,1,0
4283,0,0.859188518,70,0,4387.0,5400.0,19,0,0,0,0.0,0.8122569894463988,1755.3155131108,Senior,-1,1,0
4286,0,0.951652417,35,0,1024.0,5400.0,2,0,0,0,0.0,0.1895945195334197,410.1709914502,Mid,-1,1,0
4291,0,0.026665668,43,0,4895.0,5400.0,7,0,3,0,0.0,0.9063136456211812,1958.0159994008,Mid,-1,1,0
4359,0,0.022529693,41,0,2936.0,5400.0,4,0,2,0,3.0,0.5436030364747269,1174.4135178158,Mid,-1,1,0
4397,0,0.0,45,0,3509.0,5400.0,6,0,2,0,0.0,0.6496945010183299,1403.6,Mid,-1,1,0
4422,0,0.003688725,31,0,3199.0,5400.0,9,0,1,0,0.0,0.5922977226439549,1279.602213235,Mid,-1,1,0
4441,0,0.99840032,79,2,403.0,5400.0,3,1,0,0,0.0,0.0746158118866876,161.799040192,Senior,-1,1,0
4459,0,0.0,73,0,2508.0,5400.0,5,0,2,0,0.0,0.4643584521384928,1003.2,Senior,-1,1,0
4515,0,0.084575005,64,0,4993.0,5400.0,16,0,4,0,0.0,0.9244584336234032,1997.250745003,Senior,-1,1,0
4536,0,0.9999999,56,0,5548.0,5400.0,5,0,3,0,0.0,1.027217182003333,2219.7999999400004,Senior,-1,1,0
4555,0,0.9999999,47,0,512.0,1.0,3,0,2,0,0.0,256.0,205.39999994,Mid,-1,1,0
4590,0,0.06482931,44,0,3484.0,5400.0,18,0,1,0,3.0,0.6450657285687835,1393.6388975860002,Mid,-1,1,0
4605,0,0.166907402,44,0,5446.0,5400.0,13,0,4,0,0.0,1.0083317904091835,2178.5001444412,Mid,-1,1,0
4628,0,0.9999999,95,0,447.0,5400.0,3,0,1,0,0.0,0.0827624513978892,179.39999994,Senior,-1,1,0
4630,0,0.386006778,52,0,4814.0,5400.0,11,0,2,0,0.0,0.891316422884651,1925.8316040668,Senior,-1,1,0
4673,0,0.504657109,75,0,0.300789853,52667.0,30,0,10,0,0.0,5.711055156831473e-06,0.4231102066,Senior,-1,1,1
4680,0,0.282367086,37,0,3154.0,5400.0,8,0,1,0,0.0,0.5839659322347713,1261.7694202516002,Mid,-1,1,0
4763,1,0.784422929,72,2,1513.0,5400.0,5,5,0,1,0.0,0.2801333086465469,605.6706537574,Senior,-1,1,0
4781,0,0.0,57,0,5957.0,5400.0,4,0,2,0,0.0,1.1029438992779117,2382.8,Senior,-1,1,0
4854,0,0.041629923,62,0,3494.0,1.0,14,0,3,0,0.0,1747.0,1397.6249779538002,Senior,-1,1,1
4855,0,0.0,56,0,168835.0,5400.0,10,0,3,0,2.0,31.259951860766524,67534.0,Senior,-1,1,1
4883,0,0.154042447,64,2,4210.0,5400.0,15,0,3,0,0.0,0.7794852805036104,1684.0924254682,Senior,-1,1,0
4919,0,0.460269865,42,1,6962.0,5400.0,8,0,4,0,3.0,1.289020551749676,2785.076161919,Mid,-1,1,1
4935,0,0.015553206,35,0,3611.0,5400.0,12,0,2,0,0.0,0.6685798926124792,1444.4093319236,Mid,-1,1,0
4946,1,0.992225102,36,0,955.0,5400.0,8,0,0,0,0.0,0.1768191075726717,382.5953350612,Mid,-1,1,0
4949,0,0.061288243,42,0,1114.5,1.0,6,0,1,0,2.0,557.25,445.8367729458,Mid,-1,1,1
4971,0,0.676835727,53,0,4809.0,5400.0,12,0,2,0,0.0,0.8903906683947417,1924.0061014362,Senior,-1,1,0
4978,0,0.612622416,53,0,2933.0,5400.0,12,0,2,0,3.0,0.5430475837807813,1173.5675734496,Senior,-1,1,0
4988,0,0.690869698,63,0,5471.0,5400.0,9,0,3,0,0.0,1.01296056285873,2188.8145218188,Senior,-1,1,0
5015,1,0.19873338,41,0,10333.0,5400.0,10,0,8,0,1.0,1.9131642288465096,4133.3192400279995,Mid,-1,1,1
5029,0,0.81592905,27,0,939.0,5400.0,13,0,0,0,0.0,0.173856693204962,376.08955743,Young,-1,1,0
5037,0,0.722685482,54,2,6900.0,5400.0,14,0,3,0,1.0,1.2775411960748009,2760.4336112892,Senior,-1,1,1
5038,0,0.264963197,51,0,3554.0,5400.0,14,0,1,0,0.0,0.6580262914275135,1421.7589779182,Senior,-1,1,0
5051,0,0.0,37,0,3338.0,5400.0,9,0,1,0,0.0,0.6180336974634327,1335.2,Mid,-1,1,0
5090,1,0.942072687,39,4,3033.0,5400.0,5,0,2,0,0.0,0.5615626735789668,1213.7652436122,Mid,-1,1,0
5114,0,0.220476309,67,0,4993.0,5400.0,18,0,2,0,1.0,0.9244584336234032,1997.3322857854,Senior,-1,1,0
5138,0,0.124792869,56,0,5164.0,5400.0,3,0,1,0,0.0,0.9561192371783004,2065.6748757214,Senior,-1,1,0
5139,0,0.396705676,40,1,3071.0,5400.0,7,0,2,0,0.0,0.5685984077022773,1228.6380234056,Mid,-1,1,0
5156,0,0.9999999,37,0,1439.0,5400.0,1,0,1,0,0.0,0.2664321421958897,576.19999994,Mid,-1,1,0
5196,0,0.9999999,63,0,3242.0,5400.0,5,0,2,0,0.0,0.6002592112571746,1297.3999999400005,Senior,-1,1,0
5203,0,0.012076691,76,0,4462.0,5400.0,12,0,2,0,0.0,0.826143306795038,1784.8072460146002,Senior,-1,1,0
5220,0,0.448850383,35,1,2331.0,5400.0,7,0,2,0,0.0,0.4315867431957045,932.6693102298,Mid,-1,1,0
5239,0,0.026211702,57,0,5030.0,5400.0,10,0,2,0,3.0,0.9313090168487316,2012.0157270212,Senior,-1,1,0
5248,0,0.955929201,49,0,2805.0,5400.0,12,0,1,0,0.0,0.5193482688391039,1122.5735575206,Mid,-1,1,0
5253,0,0.159581318,50,0,3781.0,5400.0,12,0,1,0,2.0,0.7000555452693945,1512.4957487908,Mid,-1,1,0
5260,0,0.015509888,61,0,4665.0,5400.0,8,0,1,0,0.0,0.8637289390853545,1866.0093059328,Senior,-1,1,0
5265,0,0.28611898,38,0,2560.0,5400.0,6,0,1,0,0.0,0.4739862988335493,1024.171671388,Mid,-1,1,0
5274,0,0.358856018,60,0,3800.0,5400.0,13,0,2,0,0.0,0.7035734123310498,1520.2153136108,Senior,-1,1,0
5297,0,0.9999999,61,0,1210.0,5400.0,2,0,1,0,0.0,0.2240325865580448,484.59999994,Senior,-1,1,0
5304,0,0.026259974,78,0,2302.0,5400.0,8,0,2,0,0.0,0.4262173671542307,920.8157559844,Senior,-1,1,0
5319,0,0.598715177,47,0,3268.0,5400.0,11,0,2,0,2.0,0.6050731346047028,1307.5592291062,Mid,-1,1,0
5324,0,0.376315592,64,0,2951.0,5400.0,9,0,2,0,1.0,0.5463802999444547,1180.6257893552,Senior,-1,1,0
5340,0,0.617006666,88,1,1252.0,5400.0,8,0,0,0,0.0,0.2318089242732827,501.1702039996,Senior,-1,1,0
5349,0,0.999951967,57,0,2280.0,5400.0,4,0,1,0,0.0,0.4221440473986299,912.5999711802,Senior,-1,1,0
5387,0,0.662523928,53,0,5131.0,5400.0,9,0,2,0,0.0,0.9500092575448992,2052.7975143568,Senior,-1,1,0
5397,0,0.0,46,0,3370.0,5400.0,8,0,1,0,0.0,0.6239585261988521,1348.0,Mid,-1,1,0
5407,0,0.095583035,54,0,3743.0,5400.0,8,0,2,0,0.0,0.693019811146084,1497.257349821,Senior,-1,1,0
5408,0,0.03399864,29,0,3148.0,5400.0,6,0,1,0,1.0,0.5828550268468802,1259.220399184,Young,-1,1,0
5417,0,0.038919619,43,0,4161.0,5400.0,7,0,1,0,0.0,0.7704128865024995,1664.4233517714,Mid,-1,1,0
5422,0,0.507163565,41,0,3315.0,5400.0,9,0,2,0,2.0,0.6137752268098501,1326.304298139,Mid,-1,1,0
5461,0,0.751636202,62,0,2641.0,5400.0,11,0,1,0,0.0,0.4889835215700796,1056.8509817212,Senior,-1,1,0
5489,0,0.208967025,50,0,5213.0,5400.0,10,0,3,0,1.0,0.9651916311794112,2085.325380215,Mid,-1,1,0
5579,0,0.937710356,42,0,2581.0,5400.0,4,0,1,1,1.0,0.4778744676911683,1032.9626262136,Mid,-1,1,0
5581,0,0.951158191,75,1,2858.0,5400.0,21,0,1,0,0.0,0.5291612664321422,1143.7706949146,Senior,-1,1,0
5631,0,0.281370699,48,0,5800.0,5400.0,19,0,3,0,0.0,1.0738752082947602,2320.1688224194,Mid,-1,1,0
5641,0,0.9999999,47,0,1924.0,5400.0,4,0,2,0,0.0,0.3562303277170894,770.19999994,Mid,-1,1,0
5729,1,0.960418663,80,0,2395.0,5400.0,6,0,0,1,0.0,0.4434364006665432,958.5762511978,Senior,-1,1,0
5759,0,0.339901366,35,0,1119.5,1.0,9,0,2,0,3.0,559.75,448.0039408196,Mid,-1,1,1
5774,0,0.0,51,1,3977.0,5400.0,7,0,2,0,0.0,0.7363451212738382,1590.8000000000002,Senior,-1,1,0
5811,0,0.0,69,0,5266.0,5400.0,6,0,2,0,0.0,0.9750046287724496,2106.4,Senior,-1,1,0
5856,0,0.074355797,36,0,149.4230769,25.0,8,0,2,0,0.0,5.7470414192307695,59.813844238200005,Mid,-1,1,0
5866,0,0.027749133,79,0,2151.0,5400.0,4,0,1,0,0.0,0.3982595815589705,860.4166494798001,Senior,-1,1,0
5888,0,0.196835894,53,0,4136.0,5400.0,15,0,3,0,4.0,0.7657841140529531,1654.5181015364,Senior,-1,1,0
5926,1,0.9999999,58,0,1991.0,5400.0,5,2,1,0,0.0,0.3686354378818737,796.9999999400001,Senior,-1,1,0
5927,0,0.411491117,47,0,4515.0,5400.0,10,0,3,0,2.0,0.8359563043880763,1806.2468946702,Mid,-1,1,0
5932,0,0.666388935,40,0,2356.0,5400.0,6,0,2,0,0.0,0.4362155156452509,942.799833361,Mid,-1,1,0
5968,0,0.120473023,35,1,1375.5,1.0,6,0,1,0,2.0,687.75,550.2722838138001,Mid,-1,1,1
5976,0,0.190307566,61,0,5431.0,5400.0,5,0,1,0,0.0,1.0055545269394557,2172.5141845396,Senior,-1,1,0
5989,1,0.637436156,34,0,893.0,1.0,11,0,2,0,2.0,446.5,357.58246169360007,Mid,-1,1,1
6002,0,0.691282499,61,2,0.021589134,96668.0,14,0,1,0,0.0,2.2333047822983581e-07,0.423405153,Senior,-1,1,1
6019,0,0.984007996,62,1,2358.0,5400.0,4,0,2,0,0.0,0.4365858174412146,943.7904047976,Senior,-1,1,0
6062,0,0.036336922,54,0,3981.0,5400.0,12,0,1,0,0.0,0.7370857248657656,1592.4218021532,Senior,-1,1,0
6071,1,0.0,82,5,2146.0,5400.0,5,1,1,1,0.0,0.3973338270690613,858.4000000000001,Senior,-1,1,0
6176,0,0.1679944,40,0,3035.0,5400.0,5,0,1,0,0.0,0.5619329753749306,1214.10079664,Mid,-1,1,0
6231,1,0.97891232,55,1,1504.0,5400.0,6,0,1,1,0.0,0.2784669505647102,602.187347392,Senior,-1,1,0
6232,0,0.999883409,27,0,672.0,5400.0,3,0,0,0,0.0,0.1244214034438067,269.3999300454,Young,-1,1,0
6244,0,0.266671794,40,0,370.5,1.0,6,0,0,0,1.0,185.25,148.3600030764,Mid,-1,1,0
6258,0,0.464316423,46,0,4340.0,5400.0,13,0,3,0,2.0,0.8035548972412516,1736.2785898538,Mid,-1,1,0
6271,0,0.003124911,61,0,5025.0,5400.0,8,0,4,0,0.0,0.9303832623588224,2010.0018749466,Senior,-1,1,0
6296,1,0.97084771,62,5,9914.0,5400.0,10,0,2,0,0.0,1.8355860025921125,3966.182508626001,Senior,-1,1,1
6349,0,0.0,56,0,354.5,1.0,5,0,1,0,0.0,177.25,141.8,Senior,-1,1,0
6357,0,0.9999999,57,2,2047.0,5400.0,3,1,1,0,1.0,0.3790038881688576,819.39999994,Senior,-1,1,0
6373,0,0.9999999,62,0,476.5,1.0,4,0,2,0,0.0,238.25,191.19999994000003,Senior,-1,1,0
6378,0,0.290094654,59,0,4032.0,5400.0,6,0,2,0,0.0,0.7465284206628402,1612.9740567924002,Senior,-1,1,0
6389,0,0.666328271,59,0,7018.0,5400.0,13,0,1,0,1.0,1.29938900203666,2807.5997969626,Senior,-1,1,1
6402,0,0.012465564,73,0,2296.0,5400.0,12,0,1,0,0.0,0.4251064617663396,918.4074793384,Senior,-1,1,0
6405,0,0.014811574,49,0,4255.0,5400.0,3,0,2,0,0.0,0.787817070912794,1702.0088869444,Mid,-1,1,0
6420,0,0.892366898,41,0,2078.5,1.0,5,0,2,0,2.0,1039.25,831.9354201388,Mid,-1,1,1
6432,1,0.9999999,61,0,2134.0,5400.0,2,3,2,0,1.0,0.395112016293279,854.19999994,Senior,-1,1,0
6458,0,0.693061043,62,0,5020.0,5400.0,9,0,2,0,2.0,0.9294575078689132,2008.4158366258,Senior,-1,1,0
6476,0,0.472508434,61,0,2730.0,5400.0,6,0,1,0,0.0,0.5054619514904647,1092.2835050604,Senior,-1,1,0
6478,0,0.974051896,26,1,696.0,5400.0,3,1,0,0,0.0,0.1288650249953712,278.98443113760004,Young,-1,1,0
6483,0,0.045020073,63,0,5356.0,5400.0,15,0,3,0,4.0,0.9916682095908164,2142.4270120438,Senior,-1,1,0
6516,0,0.924293966,38,0,1492.0,5400.0,4,0,0,0,0.0,0.2762451397889279,597.3545763796001,Mid,-1,1,0
6528,0,0.94000606,77,1,2715.0,5400.0,7,0,1,0,0.0,0.5026846880207368,1086.564003636,Senior,-1,1,0
6574,0,0.38149808,52,1,5297.0,5400.0,17,0,1,0,3.0,0.9807443066098872,2119.028898848,Senior,-1,1,0
6624,0,0.185928776,64,0,3259.0,5400.0,13,0,2,0,0.0,0.6034067765228661,1303.7115572656,Senior,-1,1,0
6651,0,0.064093082,67,0,3213.0,5400.0,13,0,1,0,0.0,0.5948898352157008,1285.2384558492,Senior,-1,1,0
6658,0,0.631491796,43,0,1808.5,1.0,7,0,2,0,2.0,904.25,723.7788950776,Mid,-1,1,1
6681,0,0.764263028,53,1,2302.0,5400.0,4,0,2,0,1.0,0.4262173671542307,921.2585578168,Senior,-1,1,0
6696,0,0.068969435,44,0,3462.0,5400.0,7,0,2,0,0.0,0.6409924088131828,1384.8413816610002,Mid,-1,1,0
6780,0,0.081687133,50,1,3803.0,5400.0,19,0,3,0,0.0,0.7041288650249954,1521.2490122798,Mid,-1,1,0
6836,0,0.9999999,47,0,4333.0,5400.0,4,0,2,0,0.0,0.8022588409553786,1733.79999994,Mid,-1,1,0
6907,0,0.053125629,57,0,1167.5,1.0,19,0,1,0,3.0,583.75,467.0318753774,Senior,-1,1,1
6937,0,0.325173986,43,0,1723.0,1.0,13,0,1,0,2.0,861.5,689.3951043916001,Mid,-1,1,1
6972,0,0.0,71,0,3174.0,5400.0,7,0,2,0,0.0,0.5876689501944085,1269.6,Senior,-1,1,0
6985,0,0.233568857,52,0,3187.0,5400.0,7,0,1,0,0.0,0.5900759118681725,1274.9401413142002,Senior,-1,1,0
6986,0,0.175440534,67,0,3333.0,5400.0,19,0,2,0,0.0,0.6171079429735234,1333.3052643204,Senior,-1,1,0
6991,0,0.0,46,1,4044.0,5400.0,5,0,2,0,0.0,0.7487502314386225,1617.6,Mid,-1,1,0
7051,0,0.959178872,40,0,3061.0,5400.0,5,0,1,0,2.0,0.5667468987224588,1224.9755073232002,Mid,-1,1,0
7095,1,0.460085808,38,0,8041.0,5400.0,10,0,4,0,0.0,1.4887983706720975,3216.6760514848,Mid,-1,1,1
7097,0,0.053364153,91,0,2966.0,5400.0,4,0,1,0,0.0,0.5491575634141825,1186.4320184918,Senior,-1,1,0
7110,0,0.749538226,59,0,2973.0,5400.0,15,0,0,0,0.0,0.5504536197000556,1189.6497229356,Senior,-1,1,0
7115,0,0.33240845,56,0,3579.0,5400.0,7,0,2,0,0.0,0.6626550638770599,1431.79944507,Senior,-1,1,0
7137,0,0.240502024,40,2,3334.0,5400.0,6,0,1,0,0.0,0.6172930938715053,1333.7443012144,Mid,-1,1,0
7141,0,0.04927941,70,0,3316.0,5400.0,14,0,3,0,0.0,0.6139603777078319,1326.429567646,Senior,-1,1,0
7167,0,0.182281772,34,0,3284.0,5400.0,11,0,2,0,0.0,0.6080355489724125,1313.7093690632,Mid,-1,1,0
7180,0,0.057189679,63,0,4409.0,5400.0,15,0,4,0,0.0,0.8163303092019997,1763.6343138074,Senior,-1,1,0
7182,0,0.184581511,57,0,4014.0,5400.0,16,0,3,0,2.0,0.7431957044991668,1605.7107489066002,Senior,-1,1,0
7198,0,0.073704576,39,0,3034.0,5400.0,7,0,1,0,0.0,0.5617478244769487,1213.6442227456002,Mid,-1,1,0
7215,0,0.597414026,77,2,5483.0,5400.0,15,0,3,0,0.0,1.015182373634512,2193.5584484156,Senior,-1,1,0
7235,0,0.9999999,26,0,57.5,1.0,2,0,0,0,0.0,28.75,23.59999994,Young,-1,1,0
7273,0,0.102970974,60,0,1684.0,1.0,10,0,1,0,0.0,842.0,673.6617825844,Senior,-1,1,1
7295,0,0.0,77,0,2151.0,5400.0,6,0,1,0,0.0,0.3982595815589705,860.4000000000001,Senior,-1,1,0
7348,0,0.9999999,62,0,4795.0,5400.0,10,0,2,0,1.0,0.8877985558229957,1918.59999994,Senior,-1,1,0
7399,0,0.513588587,45,0,2758.0,5400.0,8,0,3,0,0.0,0.5106461766339567,1103.5081531522,Mid,-1,1,0
7462,0,0.495811037,73,0,2455.0,5400.0,10,0,1,0,0.0,0.4545454545454545,982.2974866222,Senior,-1,1,0
7486,1,0.900273315,28,0,1967.0,5400.0,9,0,2,0,0.0,0.3641918163303092,787.3401639890001,Young,-1,1,0
7504,0,0.010564998,44,0,4304.0,5400.0,8,0,2,0,0.0,0.7968894649139048,1721.6063389988,Mid,-1,1,0
7514,0,0.152292612,71,0,110952.0,5400.0,9,0,0,0,0.0,20.5428624328828,44380.8913755672,Senior,-1,1,1
7540,0,0.236352729,36,1,3279.0,5400.0,5,0,1,0,0.0,0.6071097944825032,1311.7418116374,Mid,-1,1,0
7554,0,0.9999999,66,0,4115.0,5400.0,4,0,2,0,0.0,0.7618959451953342,1646.59999994,Senior,-1,1,0
7571,0,0.891481315,31,1,2306.0,5400.0,12,0,1,0,2.0,0.4269579707461581,922.934888789,Mid,-1,1,0
7579,0,0.250881533,66,0,7947.0,5400.0,9,1,2,0,0.0,1.4713941862618034,3178.9505289198,Senior,-1,1,1
7586,0,0.054297295,42,0,2951.0,5400.0,5,0,1,0,0.0,0.5463802999444547,1180.432578377,Mid,-1,1,0
7603,0,0.226385807,62,0,5319.0,5400.0,14,0,2,0,1.0,0.984817626365488,2127.7358314842,Senior,-1,1,0
7609,0,0.170521201,56,0,6185.0,5400.0,13,0,1,0,0.0,1.1451583040177744,2474.1023127206,Senior,-1,1,0
7610,0,0.086777264,87,0,3246.0,5400.0,8,0,1,0,0.0,0.600999814849102,1298.4520663584,Senior,-1,1,0
7611,0,0.125317494,61,0,3301.0,5400.0,10,0,1,0,0.0,0.611183114238104,1320.4751904964,Senior,-1,1,0
7660,1,0.95448799,49,2,6102.0,5400.0,8,2,2,0,0.0,1.1297907794852804,2441.372692794,Mid,-1,1,0
7695,0,0.42616694,34,0,782.5,1.0,6,0,0,0,4.0,391.25,313.255700164,Mid,-1,1,1
7777,0,0.591820684,45,2,4639.0,5400.0,4,0,1,0,2.0,0.8589150157378264,1855.9550924104,Mid,-1,1,0
7807,0,0.274268752,91,0,1869.0,5400.0,27,0,1,0,0.0,0.3460470283280873,747.7645612512,Senior,-1,1,0
7832,0,0.330610523,61,0,4439.0,5400.0,19,0,2,0,1.0,0.8218848361414552,1775.7983663138002,Senior,-1,1,0
7850,0,0.340930384,46,0,4147.0,5400.0,8,0,3,0,0.0,0.7678207739307535,1659.0045582304,Mid,-1,1,0
7859,0,0.073683349,58,0,3675.0,5400.0,11,0,1,0,0.0,0.680429550083318,1470.0442100094,Senior,-1,1,0
7874,0,0.57700489,41,0,4441.0,5400.0,8,0,2,0,0.0,0.822255137937419,1776.7462029340002,Mid,-1,1,0
7962,0,0.846909262,60,0,4886.0,5400.0,15,0,1,0,0.0,0.9046472875393444,1954.9081455572,Senior,-1,1,0
7967,0,0.940501487,45,0,2155.0,1.0,6,0,2,0,4.0,1077.5,862.5643008922,Mid,-1,1,1
7982,0,0.998003992,26,0,466.0,5400.0,4,1,0,0,0.0,0.0862803184595445,186.9988023952,Young,-1,1,0
8015,0,0.866237724,54,0,4377.0,5400.0,14,0,1,0,0.0,0.8104054804665802,1751.3197426344002,Senior,-1,1,0
8024,0,0.742178223,65,0,5848.0,5400.0,15,0,1,0,1.0,1.0827624513978893,2339.6453069338004,Senior,-1,1,0
8028,0,0.0,61,0,4518.0,5400.0,9,0,3,0,0.0,0.8365117570820219,1807.2,Senior,-1,1,0
8053,0,0.352494164,40,0,2882.0,5400.0,7,0,1,0,2.0,0.5336048879837068,1153.0114964984,Mid,-1,1,0
8078,0,0.035342521,86,0,2209.0,5400.0,16,0,3,0,0.0,0.4089983336419182,883.6212055126,Senior,-1,1,0
8082,0,0.089146154,62,1,3697.0,5400.0,9,0,2,0,0.0,0.6845028698389187,1478.8534876924002,Senior,-1,1,0
8087,0,0.0,54,0,2878.0,1.0,4,0,1,0,2.0,1439.0,1151.2,Senior,-1,1,1
8103,0,0.978947922,45,1,4913.0,5400.0,11,0,1,0,2.0,0.9096463617848548,1965.7873687532,Mid,-1,1,0
8115,0,0.9999999,47,1,2564.0,5400.0,4,0,1,0,0.0,0.4747269024254767,1026.1999999400002,Mid,-1,1,0
8148,0,0.187690521,52,0,3261.0,5400.0,9,0,2,0,2.0,0.6037770783188299,1304.5126143126,Senior,-1,1,0
8156,0,0.9999999,57,1,2109.0,5400.0,5,0,1,0,0.0,0.3904832438437326,844.19999994,Senior,-1,1,0
8160,0,0.858021843,29,1,1541.0,5400.0,8,0,1,0,2.0,0.2853175337900389,616.9148131058001,Young,-1,1,0
8176,1,0.822326485,45,0,2994.0,5400.0,10,0,1,1,0.0,0.5543417885576745,1198.0933958910002,Mid,-1,1,0
8186,0,0.065733382,39,0,7291.0,5400.0,16,1,8,0,0.0,1.3499351971857063,2916.4394400292,Mid,-1,1,1
8190,0,0.093890084,48,1,3550.0,5400.0,7,0,2,0,0.0,0.657285687835586,1420.0563340504,Mid,-1,1,0
8208,0,0.326128491,73,0,4572.0,5400.0,23,0,2,0,0.0,0.8465099055730421,1828.9956770946,Senior,-1,1,0
8210,0,0.9999999,70,0,703.0,5400.0,1,1,1,0,0.0,0.1301610812812442,281.79999993999996,Senior,-1,1,0
8218,0,0.768952115,41,0,4224.0,5400.0,9,0,2,0,2.0,0.7820773930753564,1690.061371269,Mid,-1,1,0
8222,0,0.9999999,66,0,1067.0,5400.0,2,0,1,0,0.0,0.1975560081466395,427.39999994,Senior,-1,1,0
8270,1,0.699388909,42,1,3253.0,5400.0,11,0,1,0,2.0,0.602295871134975,1301.6196333454,Mid,-1,1,0
8272,1,0.428255873,50,2,5943.0,5400.0,13,0,3,1,0.0,1.1003517867061656,2377.4569535238,Mid,-1,1,0
8284,0,0.018999487,46,0,4438.0,5400.0,8,0,1,0,2.0,0.8216996852434735,1775.2113996922,Mid,-1,1,0
8303,0,0.000519979,62,0,4011.0,5400.0,7,0,1,0,0.0,0.7426402518052213,1604.4003119874,Senior,-1,1,0
8304,0,0.317193832,31,0,2523.0,5400.0,6,0,2,0,0.0,0.4671357156082207,1009.3903162992,Mid,-1,1,0
8310,0,0.797311315,47,0,6521.0,5400.0,7,0,2,1,0.0,1.2073690057396778,2608.878386789,Mid,-1,1,1
8313,0,0.9999999,80,0,1016.0,5400.0,2,0,1,0,0.0,0.1881133123495648,406.99999994,Senior,-1,1,0
8340,0,0.9999999,24,0,498.0,5400.0,0,0,0,0,0.0,0.0922051471949639,199.79999994,Young,-1,1,0
8343,0,0.153667488,64,0,3225.0,5400.0,6,0,1,0,0.0,0.597111645991483,1290.0922004928,Senior,-1,1,0
8344,0,0.645319533,46,0,3113.0,5400.0,8,0,2,0,0.0,0.5763747454175153,1245.5871917198,Mid,-1,1,0
8404,1,0.476717152,59,0,3792.0,5400.0,10,0,2,0,0.0,0.702092205147195,1517.0860302912,Senior,-1,1,0
8410,0,0.9999999,43,0,1742.0,5400.0,6,0,1,0,0.0,0.3225328642843917,697.39999994,Mid,-1,1,0
8507,0,0.003049848,38,0,1021.0,1.0,6,0,1,0,4.0,510.5,408.4018299088,Mid,-1,1,1
8524,0,0.804055573,44,2,3866.0,5400.0,8,0,2,0,1.0,0.7157933715978523,1546.8824333438,Mid,-1,1,0
8546,0,0.724963752,67,0,3377.0,5400.0,7,0,3,1,0.0,0.6252545824847251,1351.2349782512,Senior,-1,1,0
8567,0,0.9999999,64,0,2366.0,5400.0,11,0,1,0,3.0,0.4380670246250694,946.99999994,Senior,-1,1,0
8584,0,0.174187158,52,0,4790.0,5400.0,18,0,2,0,2.0,0.8868728013330864,1916.1045122948,Senior,-1,1,0
8592,0,0.9999999,44,0,1723.0,5400.0,4,0,2,0,0.0,0.3190149972227365,689.79999994,Mid,-1,1,0
8604,0,0.9999999,54,0,2620.0,5400.0,8,0,2,0,5.0,0.4850953527124607,1048.59999994,Senior,-1,1,0
8619,0,0.980540336,38,1,3186.0,5400.0,17,0,2,0,1.0,0.5898907609701907,1274.9883242016,Mid,-1,1,0
8634,0,0.048180245,57,0,4562.0,5400.0,9,0,1,0,0.0,0.8446583965932235,1824.828908147,Senior,-1,1,0
8667,0,0.501323822,67,0,4414.0,5400.0,8,0,2,0,0.0,0.817256063691909,1765.9007942932,Senior,-1,1,0
8677,0,0.135185442,42,0,4501.0,5400.0,13,0,2,0,1.0,0.8333641918163303,1800.4811112652,Mid,-1,1,0
8697,0,0.127492374,64,1,6616.0,5400.0,12,0,3,1,0.0,1.224958341047954,2646.4764954244,Senior,-1,1,1
8701,0,0.304853903,80,0,2009.0,5400.0,11,0,1,0,0.0,0.3719681540455471,803.7829123418,Senior,-1,1,0
8729,0,0.9999999,39,0,4936.0,5400.0,3,0,2,0,0.0,0.9139048324384372,1974.99999994,Mid,-1,1,0
8755,0,0.9999999,65,0,1795.0,5400.0,4,1,1,1,0.0,0.3323458618774301,718.59999994,Senior,-1,1,0
8765,0,0.324953297,64,2,5481.0,5400.0,14,0,2,0,3.0,1.0148120718385485,2192.5949719782,Senior,-1,1,0
8868,0,0.369756693,45,0,336.0,1.0,6,0,0,0,0.0,168.0,134.6218540158,Mid,-1,1,0
8906,0,0.717976435,28,0,1806.0,5400.0,6,0,2,0,0.0,0.3343825217552305,722.8307858610001,Young,-1,1,0
8909,0,0.9999999,61,0,980.5,1.0,2,0,1,0,0.0,490.25,392.79999994,Senior,-1,1,1
8927,0,0.841253479,49,0,4630.0,5400.0,16,0,2,0,0.0,0.8572486576559897,1852.5047520874,Mid,-1,1,0
8928,0,0.05252633,38,0,6102.0,5400.0,8,0,2,0,0.0,1.1297907794852804,2440.831515798,Mid,-1,1,0
